Family,Species,English,Species_indicator_list,Feeding_guild_code,Survey_Date,Year,Transect,Depth,Site,Actual_size,Amount,Size_Class,Median_size_class,Biomass_g
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/26/2020,2020,ARM06_5m_1,5m,ARM06,12,4,3,14.5,210.6328427
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/25/2020,2020,ARM07_15m_1,15m,ARM07,10,4,3,14.5,122.6519658
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/25/2020,2020,ARM07_15m_2,15m,ARM07,10,4,3,14.5,122.6519658
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/1/2020,2020,ARM08_15m_2,15m,ARM08,10,4,3,14.5,122.6519658
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/9/2015,2015,ARM12_5m_1,5m,ARM12,10,4,3,14.5,122.6519658
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/27/2015,2015,ARM06_5m_2,5m,ARM06,10,4,3,14.5,122.6519658
Lethrinidae,Gnathodentex.aureolineatus,Striped.Large.Eye.Bream,Yes,OM,11/26/2020,2020,ARM06_5m_3,5m,ARM06,10,6,3,14.5,116.7154094
Acanthuridae,Acanthurus.thompsoni,Thomson's.Surgeonfish,Yes,HV,12/14/2015,2015,ARM08_15m_1,15m,ARM08,14,8,3,14.5,336.52416
Balistidae,Sufflamen.bursa,Boomerang.Triggerfish,Yes,OM,11/25/2020,2020,ARM07_5m_1,5m,ARM07,21,1,4,24.5,236.2606746
Balistidae,Sufflamen.bursa,Boomerang.Triggerfish,Yes,OM,12/8/2015,2015,ARM04_5m_3,5m,ARM04,20,1,4,24.5,204.1904544
Balistidae,Sufflamen.bursa,Boomerang.Triggerfish,Yes,OM,12/22/2015,2015,ARM02_15m_1,15m,ARM02,23,1,4,24.5,310.1144323
Balistidae,Sufflamen.bursa,Boomerang.Triggerfish,Yes,OM,12/27/2015,2015,ARM02_5m_2,5m,ARM02,20,1,4,24.5,204.1904544
Acanthuridae,Ctenochaetus.truncatus,Indian.Goldring.Bristletooth,Yes,HV,11/27/2020,2020,ARM03_5m_1,5m,ARM03,12,6,3,14.5,220.4675319
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/26/2020,2020,ARM06_5m_1,5m,ARM06,20,1,4,24.5,214.5964644
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/26/2020,2020,ARM06_5m_1,5m,ARM06,24,1,4,24.5,365.186804
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/26/2020,2020,ARM06_5m_3,5m,ARM06,22,1,4,24.5,283.350271
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/25/2020,2020,ARM07_5m_1,5m,ARM07,24,1,4,24.5,365.186804
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/25/2020,2020,ARM07_5m_2,5m,ARM07,25,1,4,24.5,411.3506239
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/25/2020,2020,ARM07_5m_3,5m,ARM07,21,1,4,24.5,247.4061884
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/2/2020,2020,ARM12_15m_2,15m,ARM12,20,1,4,24.5,214.5964644
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/2/2020,2020,ARM12_15m_2,15m,ARM12,26,1,4,24.5,461.1915885
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,11/26/2020,2020,ARM06_5m_3,5m,ARM06,14,6,3,14.5,350.9807375
Chaetodontidae,Forcipiger.flavissimus,Longnose.Butterflyfish,Yes,IN,12/8/2015,2015,ARM03_5m_1,5m,ARM03,24,1,4,24.5,223.9488
Zanclidae,Zanclus.cornutus,Moorish.Idol,Yes,OM,12/22/2015,2015,ARM02_15m_1,15m,ARM02,19,4,3,14.5,959.9339539
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/8/2015,2015,ARM03_5m_1,5m,ARM03,20,1,4,24.5,216.72
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/8/2015,2015,ARM03_5m_1,5m,ARM03,21,1,4,24.5,250.88049
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/8/2015,2015,ARM03_5m_2,5m,ARM03,20,1,4,24.5,216.72
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/8/2015,2015,ARM03_5m_2,5m,ARM03,22,1,4,24.5,288.45432
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/8/2015,2015,ARM04_5m_2,5m,ARM04,20,1,4,24.5,216.72
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/8/2015,2015,ARM03_5m_3,5m,ARM03,21,1,4,24.5,250.88049
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/9/2015,2015,ARM12_15m_1,15m,ARM12,20,1,4,24.5,216.72
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/9/2015,2015,ARM12_15m_1,15m,ARM12,22,1,4,24.5,288.45432
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/9/2015,2015,ARM12_5m_1,5m,ARM12,20,1,4,24.5,216.72
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/9/2015,2015,ARM12_5m_1,5m,ARM12,22,1,4,24.5,288.45432
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/10/2015,2015,ARM05_5m_2,5m,ARM05,21,1,4,24.5,250.88049
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/10/2015,2015,ARM05_5m_2,5m,ARM05,22,1,4,24.5,288.45432
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/14/2015,2015,ARM01_5m_1,5m,ARM01,20,1,4,24.5,216.72
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/14/2015,2015,ARM08_15m_1,15m,ARM08,20,1,4,24.5,216.72
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/14/2015,2015,ARM08_15m_1,15m,ARM08,21,1,4,24.5,250.88049
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/14/2015,2015,ARM08_5m_3,5m,ARM08,21,1,4,24.5,250.88049
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,1/19/2015,2015,ARM09_2m_1,2m,ARM09,20,1,4,24.5,216.72
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/22/2015,2015,ARM02_15m_1,15m,ARM02,20,1,4,24.5,216.72
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/27/2015,2015,ARM06_5m_1,5m,ARM06,20,1,4,24.5,216.72
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/27/2015,2015,ARM06_5m_1,5m,ARM06,22,1,4,24.5,288.45432
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/27/2015,2015,ARM02_5m_2,5m,ARM02,20,1,4,24.5,216.72
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/27/2015,2015,ARM06_5m_2,5m,ARM06,21,1,4,24.5,250.88049
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/27/2015,2015,ARM06_5m_3,5m,ARM06,20,1,4,24.5,216.72
Pomacanthidae,Pomacanthus.semicirculatus,Semicircle.Angelfish,Yes,IN,12/21/2020,2020,ARM05_15m_2,15m,ARM05,22,1,4,24.5,294.8160675
Pomacanthidae,Pomacanthus.semicirculatus,Semicircle.Angelfish,Yes,IN,12/22/2020,2020,ARM10_2m_1,2m,ARM10,20,1,4,24.5,223.8341201
Labridae,other.wrasse,other.wrasse,No,IN,12/9/2020,2020,ARM09_2m_1,2m,ARM09,23,2,4,24.5,337.4255479
Ostraciidae,Ostracion.sp,Boxfish,No,OM,12/27/2015,2015,ARM02_5m_2,5m,ARM02,21,1,4,24.5,274.8239911
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/10/2015,2015,ARM05_5m_3,5m,ARM05,13,5,3,14.5,297.58365
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/14/2015,2015,ARM08_15m_1,15m,ARM08,18,5,3,14.5,789.9444
Labridae,Bodianus.axillaris,Axilspot.Hogfish,No,OM,12/27/2015,2015,ARM02_5m_3,5m,ARM02,21,2,4,24.5,259.2407757
Scaridae,Scarus.frenatus,Bridled.Parrotfish,Yes,HV,12/8/2015,2015,ARM03_5m_3,5m,ARM03,26,1,4,24.5,499.0743266
Scaridae,Scarus.frenatus,Bridled.Parrotfish,Yes,HV,12/9/2015,2015,ARM12_5m_3,5m,ARM12,20,1,4,24.5,222.4434921
Scaridae,Scarus.frenatus,Bridled.Parrotfish,Yes,HV,12/27/2015,2015,ARM02_5m_2,5m,ARM02,28,1,4,24.5,627.0382791
Acanthuridae,Ctenochaetus.striatus,Lined.Bristletooth,Yes,HV,12/22/2020,2020,ARM10_2m_1,2m,ARM10,12,8,3,14.5,232.7696404
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/26/2020,2020,ARM06_5m_2,5m,ARM06,16,5,3,14.5,559.761428
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/25/2020,2020,ARM07_15m_1,15m,ARM07,16,5,3,14.5,559.761428
Acanthuridae,Acanthurus.leucosternon,Powderblue.Surgeonfish,Yes,HV,12/23/2020,2020,ARM04_5m_2,5m,ARM04,12,6,3,14.5,243.6720423
Acanthuridae,Acanthurus.leucosternon,Powderblue.Surgeonfish,Yes,HV,11/26/2020,2020,ARM06_5m_3,5m,ARM06,16,6,3,14.5,564.6141434
Acanthuridae,Acanthurus.leucosternon,Powderblue.Surgeonfish,Yes,HV,12/8/2015,2015,ARM04_5m_3,5m,ARM04,19,6,3,14.5,932.7313024
Acanthuridae,Acanthurus.nigricauda,Epaulette.Surgeonfish,Yes,HV,12/6/2015,2015,ARM04_15m_1,15m,ARM04,24,2,4,24.5,401.0397359
Acanthuridae,Acanthurus.nigricauda,Epaulette.Surgeonfish,Yes,HV,12/7/2015,2015,ARM03_15m_1,15m,ARM03,25,2,4,24.5,448.8498389
Acanthuridae,Acanthurus.nigricauda,Epaulette.Surgeonfish,Yes,HV,12/7/2015,2015,ARM03_15m_1,15m,ARM03,26,2,4,24.5,500.1451442
Acanthuridae,Acanthurus.dussumieri,Eyestripe.Surgeonfish,Yes,HV,11/24/2020,2020,ARM01_5m_1,5m,ARM01,28,1,4,24.5,622.4508932
Pomacentridae,Chromis.ternatensis,Ternate.Chromi,No,OM,12/14/2015,2015,ARM08_15m_1,15m,ARM08,12,3,3,14.5,228.1790971
Mullidae,Parupeneus.trifasciatus,Double.Bar.Goatfish,Yes,OM,11/26/2020,2020,ARM06_5m_2,5m,ARM06,21,2,4,24.5,259.1694985
Mullidae,Parupeneus.trifasciatus,Double.Bar.Goatfish,Yes,OM,12/8/2015,2015,ARM04_5m_3,5m,ARM04,24,2,4,24.5,407.0021179
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,11/27/2020,2020,ARM03_5m_1,5m,ARM03,22,1,4,24.5,317.8631575
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,11/27/2020,2020,ARM03_15m_2,15m,ARM03,22,1,4,24.5,317.8631575
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,11/26/2020,2020,ARM06_5m_1,5m,ARM06,20,1,4,24.5,239.5904422
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,11/25/2020,2020,ARM07_5m_1,5m,ARM07,26,1,4,24.5,521.7055681
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,11/25/2020,2020,ARM07_15m_2,15m,ARM07,26,1,4,24.5,521.7055681
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/1/2020,2020,ARM08_15m_1,15m,ARM08,20,1,4,24.5,239.5904422
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/1/2020,2020,ARM08_15m_2,15m,ARM08,24,1,4,24.5,411.4537878
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/1/2020,2020,ARM08_15m_2,15m,ARM08,26,1,4,24.5,521.7055681
Chaetodontidae,Chaetodon.xanthocephalus,Yellow.Headed.Butterflyfish,Yes,IN,11/26/2020,2020,ARM06_5m_1,5m,ARM06,20,1,4,24.5,239.5904422
Chaetodontidae,Chaetodon.falcula,Saddleback.Butterflyfish,Yes,IN,12/5/2015,2015,ARM10_2m_1,2m,ARM10,21,1,4,24.5,276.8961709
Chaetodontidae,Chaetodon.falcula,Saddleback.Butterflyfish,Yes,IN,12/27/2015,2015,ARM02_5m_3,5m,ARM02,22,1,4,24.5,317.8631575
Chaetodontidae,Chaetodon.interruptus,Indian.Ocean.Teardrop.Butterflyfish,Yes,IN,12/8/2015,2015,ARM03_5m_2,5m,ARM03,20,1,4,24.5,239.5904422
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,12/5/2015,2015,ARM10_2m_1,2m,ARM10,20,1,4,24.5,239.5904422
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,12/8/2015,2015,ARM11_2m_1,2m,ARM11,24,1,4,24.5,411.4537878
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,12/10/2015,2015,ARM05_5m_2,5m,ARM05,20,1,4,24.5,239.5904422
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,12/27/2015,2015,ARM02_5m_3,5m,ARM02,20,1,4,24.5,239.5904422
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,12/27/2015,2015,ARM06_5m_3,5m,ARM06,20,1,4,24.5,239.5904422
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/8/2015,2015,ARM03_5m_1,5m,ARM03,20,1,4,24.5,239.5904422
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/8/2015,2015,ARM03_5m_1,5m,ARM03,21,1,4,24.5,276.8961709
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/8/2015,2015,ARM04_5m_1,5m,ARM04,20,1,4,24.5,239.5904422
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/8/2015,2015,ARM03_5m_2,5m,ARM03,20,1,4,24.5,239.5904422
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/10/2015,2015,ARM05_5m_2,5m,ARM05,20,1,4,24.5,239.5904422
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/14/2015,2015,ARM01_5m_2,5m,ARM01,20,1,4,24.5,239.5904422
Chaetodontidae,Chaetodon.xanthocephalus,Yellow.Headed.Butterflyfish,Yes,IN,12/8/2015,2015,ARM03_5m_1,5m,ARM03,21,1,4,24.5,276.8961709
Chaetodontidae,Chaetodon.xanthocephalus,Yellow.Headed.Butterflyfish,Yes,IN,12/8/2015,2015,ARM03_5m_1,5m,ARM03,23,1,4,24.5,362.6596879
Chaetodontidae,Chaetodon.xanthocephalus,Yellow.Headed.Butterflyfish,Yes,IN,12/8/2015,2015,ARM03_5m_2,5m,ARM03,23,1,4,24.5,362.6596879
Chaetodontidae,Chaetodon.xanthocephalus,Yellow.Headed.Butterflyfish,Yes,IN,1/19/2015,2015,ARM09_2m_1,2m,ARM09,25,1,4,24.5,464.4132347
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/5/2015,2015,ARM10_2m_1,2m,ARM10,25,1,4,24.5,464.4132347
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/6/2015,2015,ARM04_15m_1,15m,ARM04,28,1,4,24.5,649.957924
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/8/2015,2015,ARM03_5m_1,5m,ARM03,25,1,4,24.5,464.4132347
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/8/2015,2015,ARM03_5m_1,5m,ARM03,26,1,4,24.5,521.7055681
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/8/2015,2015,ARM04_5m_1,5m,ARM04,20,1,4,24.5,239.5904422
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/8/2015,2015,ARM04_5m_1,5m,ARM04,23,1,4,24.5,362.6596879
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/8/2015,2015,ARM04_5m_1,5m,ARM04,24,1,4,24.5,411.4537878
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/8/2015,2015,ARM04_5m_1,5m,ARM04,25,1,4,24.5,464.4132347
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/8/2015,2015,ARM04_5m_1,5m,ARM04,27,1,4,24.5,583.4981002
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/8/2015,2015,ARM03_5m_2,5m,ARM03,26,1,4,24.5,521.7055681
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/8/2015,2015,ARM03_5m_3,5m,ARM03,26,1,4,24.5,521.7055681
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/8/2015,2015,ARM04_5m_3,5m,ARM04,24,1,4,24.5,411.4537878
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/9/2015,2015,ARM12_5m_1,5m,ARM12,28,1,4,24.5,649.957924
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/9/2015,2015,ARM12_5m_2,5m,ARM12,20,1,4,24.5,239.5904422
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/9/2015,2015,ARM12_5m_2,5m,ARM12,21,1,4,24.5,276.8961709
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/9/2015,2015,ARM12_5m_2,5m,ARM12,28,1,4,24.5,649.957924
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/9/2015,2015,ARM12_5m_3,5m,ARM12,25,1,4,24.5,464.4132347
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/9/2015,2015,ARM12_5m_3,5m,ARM12,26,1,4,24.5,521.7055681
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/10/2015,2015,ARM05_5m_2,5m,ARM05,22,1,4,24.5,317.8631575
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/10/2015,2015,ARM05_5m_3,5m,ARM05,21,1,4,24.5,276.8961709
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/10/2015,2015,ARM05_5m_3,5m,ARM05,25,1,4,24.5,464.4132347
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/14/2015,2015,ARM08_5m_2,5m,ARM08,28,1,4,24.5,649.957924
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/27/2015,2015,ARM02_5m_2,5m,ARM02,24,1,4,24.5,411.4537878
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/27/2015,2015,ARM06_5m_2,5m,ARM06,21,1,4,24.5,276.8961709
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/27/2015,2015,ARM06_5m_2,5m,ARM06,25,1,4,24.5,464.4132347
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/27/2015,2015,ARM06_5m_2,5m,ARM06,28,1,4,24.5,649.957924
Serranidae,Aethaloperca.rogaa,Redmouth.Grouper,Yes,PI,11/27/2020,2020,ARM03_15m_2,15m,ARM03,24,1,4,24.5,413.3376
Serranidae,Aethaloperca.rogaa,Redmouth.Grouper,Yes,PI,12/21/2020,2020,ARM05_5m_3,5m,ARM05,27,1,4,24.5,588.5217
Serranidae,Aethaloperca.rogaa,Redmouth.Grouper,Yes,PI,11/25/2020,2020,ARM07_5m_1,5m,ARM07,28,1,4,24.5,656.3648
Serranidae,Aethaloperca.rogaa,Redmouth.Grouper,Yes,PI,12/9/2020,2020,ARM01_15m_1,15m,ARM01,25,1,4,24.5,467.1875
Serranidae,Aethaloperca.rogaa,Redmouth.Grouper,Yes,PI,12/10/2015,2015,ARM05_5m_2,5m,ARM05,26,1,4,24.5,525.5224
Serranidae,Aethaloperca.rogaa,Redmouth.Grouper,Yes,PI,12/14/2015,2015,ARM01_5m_1,5m,ARM01,21,1,4,24.5,276.9039
Serranidae,Aethaloperca.rogaa,Redmouth.Grouper,Yes,PI,12/14/2015,2015,ARM01_5m_2,5m,ARM01,23,1,4,24.5,363.7933
Serranidae,Aethaloperca.rogaa,Redmouth.Grouper,Yes,PI,12/14/2015,2015,ARM08_5m_2,5m,ARM08,20,1,4,24.5,239.2
Serranidae,Aethaloperca.rogaa,Redmouth.Grouper,Yes,PI,12/27/2015,2015,ARM06_5m_2,5m,ARM06,23,1,4,24.5,363.7933
Serranidae,Aethaloperca.rogaa,Redmouth.Grouper,Yes,PI,12/27/2015,2015,ARM06_5m_3,5m,ARM06,28,1,4,24.5,656.3648
Acanthuridae,Ctenochaetus.truncatus,Indian.Goldring.Bristletooth,Yes,HV,12/1/2020,2020,ARM08_15m_2,15m,ARM08,14,7,3,14.5,406.5588275
Serranidae,Epinephelus.fasciatus,Blacktip.Grouper,Yes,PI,11/25/2020,2020,ARM07_5m_1,5m,ARM07,21,2,4,24.5,286.9905962
Serranidae,Epinephelus.fasciatus,Blacktip.Grouper,Yes,PI,12/9/2015,2015,ARM12_5m_3,5m,ARM12,28,2,4,24.5,668.6326072
Serranidae,Epinephelus.fasciatus,Blacktip.Grouper,Yes,PI,12/14/2015,2015,ARM01_5m_1,5m,ARM01,26,2,4,24.5,537.7303918
Serranidae,Epinephelus.fasciatus,Blacktip.Grouper,Yes,PI,12/14/2015,2015,ARM01_5m_1,5m,ARM01,28,2,4,24.5,668.6326072
Acanthuridae,Acanthurus.lineatus,Lined.Surgeonfish,Yes,HV,12/2/2020,2020,ARM08_5m_2,5m,ARM08,21,2,4,24.5,283.5831745
Acanthuridae,Acanthurus.lineatus,Lined.Surgeonfish,Yes,HV,12/14/2015,2015,ARM08_5m_2,5m,ARM08,29,2,4,24.5,762.4089859
Acanthuridae,Acanthurus.lineatus,Lined.Surgeonfish,Yes,HV,12/14/2015,2015,ARM08_5m_3,5m,ARM08,26,2,4,24.5,545.6056751
Acanthuridae,Acanthurus.lineatus,Lined.Surgeonfish,Yes,HV,12/14/2015,2015,ARM08_5m_3,5m,ARM08,27,2,4,24.5,612.4901575
Acanthuridae,Acanthurus.lineatus,Lined.Surgeonfish,Yes,HV,12/14/2015,2015,ARM08_5m_3,5m,ARM08,29,2,4,24.5,762.4089859
Labridae,Epibulus.insidiator,Slingjaw.Wrasse,No,OM,12/14/2015,2015,ARM01_5m_3,5m,ARM01,24,1,4,24.5,431.1943475
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,11/26/2020,2020,ARM06_15m_1,15m,ARM06,12,3,3,14.5,269.9199378
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/6/2015,2015,ARM04_15m_1,15m,ARM04,11,3,3,14.5,209.1226704
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/8/2015,2015,ARM03_5m_2,5m,ARM03,10,3,3,14.5,158.1234824
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/8/2015,2015,ARM03_5m_2,5m,ARM03,13,3,3,14.5,341.3439602
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/8/2015,2015,ARM03_5m_3,5m,ARM03,10,3,3,14.5,158.1234824
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/9/2015,2015,ARM12_5m_1,5m,ARM12,13,3,3,14.5,341.3439602
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/9/2015,2015,ARM12_5m_1,5m,ARM12,14,3,3,14.5,424.2187883
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/9/2015,2015,ARM12_5m_1,5m,ARM12,15,3,3,14.5,519.3642276
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/9/2015,2015,ARM12_5m_3,5m,ARM12,13,3,3,14.5,341.3439602
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/27/2015,2015,ARM02_5m_2,5m,ARM02,10,3,3,14.5,158.1234824
Mullidae,Parupeneus.barberinus,Dash.and.Dot.Goatfish,Yes,OM,12/27/2015,2015,ARM06_5m_1,5m,ARM06,28,2,4,24.5,704.9212415
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,12/8/2015,2015,ARM04_5m_2,5m,ARM04,12,7,3,14.5,254.8183012
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/5/2015,2015,ARM10_2m_1,2m,ARM10,21,1,4,24.5,302.7060211
Pomacentridae,Chromis.weberi,Webers.Chromi,No,OM,12/8/2015,2015,ARM03_5m_1,5m,ARM03,10,4,3,14.5,156.24
Pomacentridae,Chromis.weberi,Webers.Chromi,No,OM,12/10/2015,2015,ARM05_5m_1,5m,ARM05,11,4,3,14.5,207.95544
Apogonidae,other.cardinalfish,other.cardinalfish,No,IN,11/25/2020,2020,ARM07_5m_1,5m,ARM07,10,13,3,14.5,152.8587235
Mullidae,other.goatfish,Goatfish,Yes,OM,11/24/2020,2020,ARM01_5m_1,5m,ARM01,22,2,4,24.5,349.3710465
Chaetodontidae,Heniochus.monoceros,Masked.Bannerfish,Yes,IN,12/9/2020,2020,ARM01_15m_1,15m,ARM01,20,1,4,24.5,259.5970169
Chaetodontidae,Heniochus.monoceros,Masked.Bannerfish,Yes,IN,12/8/2015,2015,ARM11_2m_1,2m,ARM11,21,1,4,24.5,303.0189407
Chaetodontidae,Heniochus.monoceros,Masked.Bannerfish,Yes,IN,12/10/2015,2015,ARM05_5m_3,5m,ARM05,24,1,4,24.5,462.7050587
Chaetodontidae,Heniochus.monoceros,Masked.Bannerfish,Yes,IN,12/14/2015,2015,ARM01_5m_1,5m,ARM01,24,1,4,24.5,462.7050587
Chaetodontidae,Heniochus.monoceros,Masked.Bannerfish,Yes,IN,12/21/2015,2015,ARM01_15m_1,15m,ARM01,21,1,4,24.5,303.0189407
Acanthuridae,Acanthurus.leucosternon,Powderblue.Surgeonfish,Yes,HV,12/23/2020,2020,ARM02_5m_3,5m,ARM02,13,7,3,14.5,359.1638392
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/10/2015,2015,ARM05_5m_2,5m,ARM05,16,6,3,14.5,665.76384
Serranidae,Cephalopholis.miniata,Coral.Hind,Yes,PI,11/26/2020,2020,ARM06_15m_2,15m,ARM06,20,2,4,24.5,285.8403366
Serranidae,Cephalopholis.miniata,Coral.Hind,Yes,PI,11/25/2020,2020,ARM07_5m_2,5m,ARM07,24,2,4,24.5,480.6069711
Serranidae,Cephalopholis.argus,Peacock.Grouper,Yes,PI,11/26/2020,2020,ARM06_5m_1,5m,ARM06,24,2,4,24.5,481.3655186
