Family,Species,English,Species_indicator_list,Feeding_guild_code,Survey_Date,Year,Transect,Depth,Site,Actual_size,Amount,Size_Class,Median_size_class,Biomass_g
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,11/15/2018,2018,ARM01_15m_3,15m,ARM01,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,11/12/2018,2018,ARM03_15m_1,15m,ARM03,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,11/15/2018,2018,ARM01_15m_1,15m,ARM01,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,12/8/2018,2018,ARM08_15m_2,15m,ARM08,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,12/14/2018,2018,ARM06_15m_1,15m,ARM06,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,12/17/2018,2018,ARM12_15m_1,15m,ARM12,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/13/2018,2018,ARM02_15m_1,15m,ARM02,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/8/2018,2018,ARM08_15m_1,15m,ARM08,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/8/2018,2018,ARM08_15m_2,15m,ARM08,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/14/2018,2018,ARM06_15m_2,15m,ARM06,NA,2,2,7,21.2914532
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,11/12/2018,2018,ARM03_15m_1,15m,ARM03,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.vagabundus,Vagabond.Butterflyfish,Yes,IN,12/14/2018,2018,ARM07_15m_1,15m,ARM07,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.xanthocephalus,Yellow.Headed.Butterflyfish,Yes,IN,12/14/2018,2018,ARM07_15m_1,15m,ARM07,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.zanzibarensis,Zanzibar.Butterflyfish,Yes,C,12/14/2018,2018,ARM07_15m_1,15m,ARM07,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/12/2018,2018,ARM03_5m_1,5m,ARM03,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/14/2018,2018,ARM08_5m_3,5m,ARM08,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,1/8/2019,2018,ARM12_5m_1,5m,ARM12,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,1/8/2019,2018,ARM12_5m_3,5m,ARM12,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,11/23/2019,2019,ARM01_15m_2,15m,ARM01,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,1/6/2020,2019,ARM02_15m_3,15m,ARM02,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,11/20/2019,2019,ARM07_15m_1,15m,ARM07,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,1/7/2020,2019,ARM04_15m_1,15m,ARM04,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,11/20/2019,2019,ARM07_15m_1,15m,ARM07,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,11/20/2019,2019,ARM07_5m_3,5m,ARM07,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,1/7/2020,2019,ARM11_2m_2,2m,ARM11,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,11/23/2019,2019,ARM01_15m_1,15m,ARM01,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,1/9/2020,2019,ARM03_15m_3,15m,ARM03,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,11/19/2019,2019,ARM06_15m_2,15m,ARM06,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/19/2019,2019,ARM06_15m_3,15m,ARM06,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/19/2019,2019,ARM06_5m_3,5m,ARM06,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/21/2019,2019,ARM08_15m_1,15m,ARM08,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.interruptus,Indian.Ocean.Teardrop.Butterflyfish,Yes,IN,11/17/2021,2021,ARM06_5m_2,5m,ARM06,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.interruptus,Indian.Ocean.Teardrop.Butterflyfish,Yes,IN,11/18/2021,2021,ARM02_15m_3,15m,ARM02,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,11/16/2021,2021,ARM07_15m_1,15m,ARM07,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,11/16/2021,2021,ARM07_15m_1,15m,ARM07,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,11/16/2021,2021,ARM07_5m_1,5m,ARM07,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,11/16/2021,2021,ARM07_5m_2,5m,ARM07,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,11/18/2021,2021,ARM02_5m_1,5m,ARM02,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,11/18/2021,2021,ARM02_15m_2,15m,ARM02,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/1/2021,2021,ARM04_5m_1,5m,ARM04,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,11/30/2021,2021,ARM10_2m_1,2m,ARM10,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,11/18/2021,2021,ARM01_5m_3,5m,ARM01,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,11/19/2021,2021,ARM03_5m_2,5m,ARM03,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,11/26/2021,2021,ARM08_15m_2,15m,ARM08,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,11/17/2021,2021,ARM06_15m_2,15m,ARM06,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,11/17/2021,2021,ARM06_15m_3,15m,ARM06,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,11/17/2021,2021,ARM06_5m_1,5m,ARM06,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,11/17/2021,2021,ARM06_5m_3,5m,ARM06,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,12/23/2021,2021,ARM01_15m_1,15m,ARM01,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,11/16/2021,2021,ARM07_5m_1,5m,ARM07,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,11/30/2021,2021,ARM04_15m_3,15m,ARM04,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,11/19/2021,2021,ARM03_15m_1,15m,ARM03,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,11/26/2021,2021,ARM08_15m_1,15m,ARM08,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,11/26/2021,2021,ARM08_15m_3,15m,ARM08,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/16/2021,2021,ARM07_15m_1,15m,ARM07,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/16/2021,2021,ARM07_15m_3,15m,ARM07,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/23/2021,2021,ARM05_15m_1,15m,ARM05,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/16/2021,2021,ARM07_15m_1,15m,ARM07,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/16/2021,2021,ARM07_15m_3,15m,ARM07,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/17/2021,2021,ARM06_5m_1,5m,ARM06,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/18/2021,2021,ARM02_5m_1,5m,ARM02,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/30/2021,2021,ARM04_15m_1,15m,ARM04,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/19/2021,2021,ARM03_5m_1,5m,ARM03,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/19/2021,2021,ARM03_5m_3,5m,ARM03,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/26/2021,2021,ARM08_15m_1,15m,ARM08,NA,2,2,7,21.2914532
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,11/26/2021,2021,ARM08_15m_2,15m,ARM08,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.xanthocephalus,Yellow.Headed.Butterflyfish,Yes,IN,11/18/2021,2021,ARM02_5m_3,5m,ARM02,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.xanthocephalus,Yellow.Headed.Butterflyfish,Yes,IN,11/30/2021,2021,ARM04_15m_2,15m,ARM04,NA,2,2,7,21.2914532
Chaetodontidae,Chaetodon.xanthocephalus,Yellow.Headed.Butterflyfish,Yes,IN,11/29/2021,2021,ARM11_2m_1,2m,ARM11,NA,2,2,7,21.2914532
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,11/27/2021,2021,ARM09_2m_2,2m,ARM09,NA,55,1,3,72.77654121
Chaetodontidae,Forcipiger.flavissimus,Longnose.Butterflyfish,Yes,IN,11/15/2014,2014,ARM10_2m_1,2m,ARM10,NA,2,3,14.5,98.77545
Chaetodontidae,Forcipiger.flavissimus,Longnose.Butterflyfish,Yes,IN,12/12/2016,2016,ARM01_15m_1,15m,ARM01,NA,2,3,14.5,98.77545
Chaetodontidae,Forcipiger.flavissimus,Longnose.Butterflyfish,Yes,IN,12/16/2017,2017,ARM04_15m_1,15m,ARM04,NA,2,3,14.5,98.77545
Chaetodontidae,Forcipiger.flavissimus,Longnose.Butterflyfish,Yes,IN,12/2/2018,2018,ARM10_2m_1,2m,ARM10,NA,2,3,14.5,98.77545
Chaetodontidae,Forcipiger.flavissimus,Longnose.Butterflyfish,Yes,IN,12/14/2018,2018,ARM08_5m_2,5m,ARM08,NA,2,3,14.5,98.77545
Chaetodontidae,Forcipiger.flavissimus,Longnose.Butterflyfish,Yes,IN,11/13/2018,2018,ARM02_15m_1,15m,ARM02,NA,2,3,14.5,98.77545
Chaetodontidae,Forcipiger.flavissimus,Longnose.Butterflyfish,Yes,IN,11/13/2018,2018,ARM02_15m_2,15m,ARM02,NA,2,3,14.5,98.77545
Chaetodontidae,Forcipiger.flavissimus,Longnose.Butterflyfish,Yes,IN,12/5/2018,2018,ARM04_15m_1,15m,ARM04,NA,2,3,14.5,98.77545
Chaetodontidae,Forcipiger.flavissimus,Longnose.Butterflyfish,Yes,IN,12/8/2018,2018,ARM08_15m_1,15m,ARM08,NA,2,3,14.5,98.77545
Chaetodontidae,Forcipiger.flavissimus,Longnose.Butterflyfish,Yes,IN,12/8/2018,2018,ARM08_15m_2,15m,ARM08,NA,2,3,14.5,98.77545
Chaetodontidae,Forcipiger.flavissimus,Longnose.Butterflyfish,Yes,IN,11/23/2019,2019,ARM01_15m_1,15m,ARM01,NA,2,3,14.5,98.77545
Chaetodontidae,Hemitaurichthys.zoster,Black.Pyramid.Butterflyfish,Yes,PL,12/6/2016,2016,ARM02_5m_2,5m,ARM02,NA,3,2,7,23.40801857
Chaetodontidae,Hemitaurichthys.zoster,Black.Pyramid.Butterflyfish,Yes,PL,12/9/2016,2016,ARM06_15m_1,15m,ARM06,NA,3,2,7,23.40801857
Chaetodontidae,Hemitaurichthys.zoster,Black.Pyramid.Butterflyfish,Yes,PL,1/6/2020,2019,ARM02_5m_3,5m,ARM02,NA,3,2,7,23.40801857
Labridae,Cheilinus.trilobatus,Tripletail.Wrasse,Yes,IN,12/3/2018,2018,ARM11_2m_2,2m,ARM11,NA,3,2,7,23.42941529
Serranidae,other.grouper,Grouper,Yes,PI,12/1/2016,2016,ARM05_15m_2,15m,ARM05,NA,5,2,7,29.31221807
Serranidae,other.grouper,Grouper,Yes,PI,12/15/2017,2017,ARM10_2m_1,2m,ARM10,NA,5,2,7,29.31221807
Serranidae,other.grouper,Grouper,Yes,PI,12/15/2017,2017,ARM10_2m_2,2m,ARM10,NA,5,2,7,29.31221807
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/14/2014,2014,ARM03_15m_1,15m,ARM03,NA,2,2,7,37.03204221
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/15/2017,2017,ARM11_2m_2,2m,ARM11,NA,2,2,7,37.03204221
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/18/2017,2017,ARM01_5m_1,5m,ARM01,NA,2,2,7,37.03204221
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/20/2017,2017,ARM02_15m_1,15m,ARM02,NA,2,2,7,37.03204221
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/20/2017,2017,ARM03_5m_2,5m,ARM03,NA,2,2,7,37.03204221
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/20/2017,2017,ARM03_5m_3,5m,ARM03,NA,2,2,7,37.03204221
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,1/7/2020,2019,ARM04_15m_2,15m,ARM04,NA,2,2,7,37.03204221
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/25/2019,2019,ARM05_5m_1,5m,ARM05,NA,2,2,7,37.03204221
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/19/2019,2019,ARM06_15m_3,15m,ARM06,NA,2,2,7,37.03204221
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/21/2019,2019,ARM08_5m_1,5m,ARM08,NA,2,2,7,37.03204221
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/22/2019,2019,ARM12_15m_1,15m,ARM12,NA,2,2,7,37.03204221
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/23/2019,2019,ARM12_5m_3,5m,ARM12,NA,2,2,7,37.03204221
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/30/2021,2021,ARM04_15m_2,15m,ARM04,NA,2,2,7,37.03204221
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/29/2021,2021,ARM11_2m_3,2m,ARM11,NA,2,2,7,37.03204221
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/18/2021,2021,ARM01_5m_1,5m,ARM01,NA,2,2,7,37.03204221
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/18/2021,2021,ARM01_5m_2,5m,ARM01,NA,2,2,7,37.03204221
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/26/2021,2021,ARM08_5m_2,5m,ARM08,NA,2,2,7,37.03204221
Mullidae,other.goatfish,Goatfish,Yes,OM,11/29/2016,2016,ARM03_5m_1,5m,ARM03,NA,5,2,7,25.7565656
Mullidae,other.goatfish,Goatfish,Yes,OM,12/2/2016,2016,ARM04_5m_3,5m,ARM04,NA,5,2,7,25.7565656
Mullidae,other.goatfish,Goatfish,Yes,OM,12/9/2016,2016,ARM06_15m_2,15m,ARM06,NA,5,2,7,25.7565656
Mullidae,other.goatfish,Goatfish,Yes,OM,12/12/2016,2016,ARM01_5m_3,5m,ARM01,NA,5,2,7,25.7565656
Mullidae,other.goatfish,Goatfish,Yes,OM,11/13/2018,2018,ARM02_15m_2,15m,ARM02,NA,5,2,7,25.7565656
Mullidae,other.goatfish,Goatfish,Yes,OM,1/9/2020,2019,ARM03_15m_1,15m,ARM03,NA,5,2,7,25.7565656
Mullidae,other.goatfish,Goatfish,Yes,OM,1/7/2020,2019,ARM04_15m_1,15m,ARM04,NA,5,2,7,25.7565656
Lutjanidae,other.snapper,Snapper,Yes,OM,11/30/2021,2021,ARM10_2m_1,2m,ARM10,NA,4,2,7,31.92887534
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/12/2016,2016,ARM01_15m_1,15m,ARM01,NA,30,1,3,46.2799638
Balistidae,Sufflamen.chrysopterum,Flagtail.Triggerfish,Yes,IN,12/2/2016,2016,ARM12_5m_1,5m,ARM12,NA,4,2,7,24.92894886
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/3/2014,2014,ARM06_15m_1,15m,ARM06,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/14/2014,2014,ARM03_15m_1,15m,ARM03,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/14/2014,2014,ARM04_15m_1,15m,ARM04,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,1/28/2015,2014,ARM07_5m_1,5m,ARM07,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/3/2016,2016,ARM04_15m_1,15m,ARM04,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/9/2016,2016,ARM06_15m_2,15m,ARM06,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/12/2016,2016,ARM01_15m_1,15m,ARM01,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/15/2017,2017,ARM05_5m_3,5m,ARM05,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/16/2017,2017,ARM04_5m_3,5m,ARM04,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/20/2017,2017,ARM02_15m_3,15m,ARM02,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/21/2017,2017,ARM08_15m_1,15m,ARM08,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/23/2019,2019,ARM01_15m_1,15m,ARM01,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/23/2019,2019,ARM01_15m_2,15m,ARM01,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/18/2019,2019,ARM01_5m_1,5m,ARM01,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/18/2019,2019,ARM01_5m_2,5m,ARM01,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,1/9/2020,2019,ARM03_15m_3,15m,ARM03,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/25/2019,2019,ARM03_5m_2,5m,ARM03,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/25/2019,2019,ARM03_5m_3,5m,ARM03,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/25/2019,2019,ARM05_15m_3,15m,ARM05,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/19/2019,2019,ARM06_5m_2,5m,ARM06,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/20/2019,2019,ARM07_15m_2,15m,ARM07,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/21/2019,2019,ARM08_15m_1,15m,ARM08,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/23/2021,2021,ARM01_15m_1,15m,ARM01,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/23/2021,2021,ARM05_15m_1,15m,ARM05,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/23/2021,2021,ARM12_5m_1,5m,ARM12,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/18/2021,2021,ARM02_15m_2,15m,ARM02,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/1/2021,2021,ARM04_5m_2,5m,ARM04,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/1/2021,2021,ARM04_5m_3,5m,ARM04,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/19/2021,2021,ARM03_15m_2,15m,ARM03,NA,2,2,7,17.92139633
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/19/2021,2021,ARM03_5m_1,5m,ARM03,NA,2,2,7,17.92139633
Serranidae,Cephalopholis.nigripinnis,Blackfin.Rock.Cod,Yes,PI,12/6/2016,2016,ARM02_5m_1,5m,ARM02,NA,4,2,7,26.45123164
Serranidae,Cephalopholis.nigripinnis,Blackfin.Rock.Cod,Yes,PI,12/7/2016,2016,ARM07_5m_3,5m,ARM07,NA,4,2,7,26.45123164
Serranidae,Cephalopholis.nigripinnis,Blackfin.Rock.Cod,Yes,PI,11/12/2018,2018,ARM02_5m_3,5m,ARM02,NA,4,2,7,26.45123164
Serranidae,Cephalopholis.nigripinnis,Blackfin.Rock.Cod,Yes,PI,1/8/2019,2018,ARM12_5m_3,5m,ARM12,NA,4,2,7,26.45123164
Serranidae,Cephalopholis.nigripinnis,Blackfin.Rock.Cod,Yes,PI,11/16/2021,2021,ARM07_15m_3,15m,ARM07,NA,4,2,7,26.45123164
Serranidae,Cephalopholis.nigripinnis,Blackfin.Rock.Cod,Yes,PI,11/18/2021,2021,ARM02_5m_1,5m,ARM02,NA,4,2,7,26.45123164
Serranidae,Cephalopholis.nigripinnis,Blackfin.Rock.Cod,Yes,PI,12/1/2021,2021,ARM04_5m_3,5m,ARM04,NA,4,2,7,26.45123164
Holocentridae,other.squirrelfish,Squirrelfish,Yes,PL,12/23/2017,2017,ARM07_15m_1,15m,ARM07,NA,3,2,7,25.7128261
Holocentridae,other.squirrelfish,Squirrelfish,Yes,PL,11/15/2018,2018,ARM01_15m_2,15m,ARM01,NA,3,2,7,25.7128261
Holocentridae,other.squirrelfish,Squirrelfish,Yes,PL,11/19/2019,2019,ARM06_15m_2,15m,ARM06,NA,3,2,7,25.7128261
Holocentridae,other.squirrelfish,Squirrelfish,Yes,PL,11/20/2019,2019,ARM07_15m_2,15m,ARM07,NA,3,2,7,25.7128261
Holocentridae,other.squirrelfish,Squirrelfish,Yes,PL,11/16/2021,2021,ARM07_15m_2,15m,ARM07,NA,3,2,7,25.7128261
Holocentridae,other.squirrelfish,Squirrelfish,Yes,PL,12/23/2021,2021,ARM01_15m_1,15m,ARM01,NA,3,2,7,25.7128261
Holocentridae,other.squirrelfish,Squirrelfish,Yes,PL,11/16/2021,2021,ARM07_15m_2,15m,ARM07,NA,3,2,7,25.7128261
Acanthuridae,Naso.sp,Unicornfish,Yes,HV,12/21/2017,2017,ARM07_5m_1,5m,ARM07,NA,3,2,7,23.24692864
Acanthuridae,Naso.sp,Unicornfish,Yes,HV,12/29/2017,2017,ARM06_5m_3,5m,ARM06,NA,3,2,7,23.24692864
Acanthuridae,Naso.sp,Unicornfish,Yes,HV,11/17/2021,2021,ARM06_15m_2,15m,ARM06,NA,3,2,7,23.24692864
Lethrinidae,Monotaxis.grandoculis,Humpnose.Big.Eye.Bream,Yes,OM,10/31/2014,2014,ARM01_15m_1,15m,ARM01,NA,3,2,7,25.17457163
Lethrinidae,Monotaxis.grandoculis,Humpnose.Big.Eye.Bream,Yes,OM,12/3/2016,2016,ARM04_15m_1,15m,ARM04,NA,3,2,7,25.17457163
Lethrinidae,Monotaxis.grandoculis,Humpnose.Big.Eye.Bream,Yes,OM,12/20/2017,2017,ARM02_5m_1,5m,ARM02,NA,3,2,7,25.17457163
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,11/16/2021,2021,ARM07_15m_1,15m,ARM07,NA,3,2,7,22.23757996
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,11/16/2021,2021,ARM07_15m_1,15m,ARM07,NA,3,2,7,22.23757996
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,12/9/2016,2016,ARM06_15m_2,15m,ARM06,NA,3,2,7,22.23757996
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,12/16/2017,2017,ARM04_15m_1,15m,ARM04,NA,3,2,7,22.23757996
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,12/20/2017,2017,ARM02_5m_1,5m,ARM02,NA,3,2,7,22.23757996
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,12/20/2017,2017,ARM02_5m_2,5m,ARM02,NA,3,2,7,22.23757996
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,12/20/2017,2017,ARM03_5m_3,5m,ARM03,NA,3,2,7,22.23757996
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,12/21/2017,2017,ARM07_5m_2,5m,ARM07,NA,3,2,7,22.23757996
