OpCode,Family,Species,Longitude,Latitude
BR19,Blenniidae,Plagiotremus tapeinosoma,46.223123,-9.469808
BR19,Mullidae,Parupeneus trifasciatus,46.223123,-9.469808
BR19,Mullidae,Parupeneus macronemus,46.223123,-9.469808
BR19,Mullidae,Parupeneus cyclostomus,46.223123,-9.469808
BR19,Cirrhitidae,Paracirrhites arcatus,46.223123,-9.469808
BR19,Labridae,Oxycheilinus digramma,46.223123,-9.469808
BR19,Balistidae,Odonus niger,46.223123,-9.469808
BR19,Carcharhinidae,Negaprion acutidens,46.223123,-9.469808
BR19,Acanthuridae,Naso elegans,46.223123,-9.469808
BR19,Acanthuridae,Naso brevirostris,46.223123,-9.469808
BR19,Balistidae,Melichthys niger,46.223123,-9.469808
BR19,Labridae,Macropharyngodon bipartitus,46.223123,-9.469808
BR19,Lutjanidae,Lutjanus gibbus,46.223123,-9.469808
BR19,Lutjanidae,Lutjanus bohar,46.223123,-9.469808
BR19,Lethrinidae,Lethrinus nebulosus,46.223123,-9.469808
BR19,Labridae,Labropsis xanthonota,46.223123,-9.469808
BR19,Labridae,Labroides dimidiatus,46.223123,-9.469808
BR19,Labridae,Labroides bicolor,46.223123,-9.469808
BR19,Chaetodontidae,Heniochus monoceros,46.223123,-9.469808
BR19,Labridae,Hemigymnus fasciatus,46.223123,-9.469808
BR19,Labridae,Halichoeres hortulanus,46.223123,-9.469808
BR19,Labridae,Halichoeres cosmetus,46.223123,-9.469808
BR19,Labridae,Gomphosus caeruleus,46.223123,-9.469808
BR19,Chaetodontidae,Forcipiger flavissimus,46.223123,-9.469808
BR19,Serranidae,Epinephelus fasciatus,46.223123,-9.469808
BR19,Acanthuridae,Ctenochaetus truncatus,46.223123,-9.469808
BR19,Acanthuridae,Ctenochaetus striatus,46.223123,-9.469808
BR19,Labridae,Coris cuvieri,46.223123,-9.469808
BR19,Labridae,Cirrhilabrus exquisitus,46.223123,-9.469808
BR19,Pomacentridae,Chromis weberi,46.223123,-9.469808
BR19,Pomacentridae,Chromis nigrura,46.223123,-9.469808
BR19,Pomacentridae,Chromis fieldi,46.223123,-9.469808
BR19,Scaridae,Chlorurus sordidus,46.223123,-9.469808
BR19,Cheloniidae,Chelonia sp,46.223123,-9.469808
BR19,Labridae,Cheilinus trilobatus,46.223123,-9.469808
BR19,Chaetodontidae,Chaetodon trifasciatus,46.223123,-9.469808
BR19,Chaetodontidae,Chaetodon meyeri,46.223123,-9.469808
BR19,Chaetodontidae,Chaetodon melannotus,46.223123,-9.469808
BR19,Chaetodontidae,Chaetodon madagaskariensis,46.223123,-9.469808
BR19,Chaetodontidae,Chaetodon lunula,46.223123,-9.469808
BR19,Chaetodontidae,Chaetodon kleinii,46.223123,-9.469808
BR19,Chaetodontidae,Chaetodon guttatissimus,46.223123,-9.469808
BR19,Scaridae,Cetoscarus ocellatus,46.223123,-9.469808
BR19,Serranidae,Cephalopholis nigripinnis,46.223123,-9.469808
BR19,Pomacanthidae,Centropyge multispinis,46.223123,-9.469808
BR19,Carcharhinidae,Carcharhinus melanopterus,46.223123,-9.469808
BR19,Carangidae,Caranx melampygus,46.223123,-9.469808
BR19,Monacanthidae,Cantherhines dumerilii,46.223123,-9.469808
BR19,Caesionidae,Caesio varilineata,46.223123,-9.469808
BR19,Caesionidae,Caesio teres,46.223123,-9.469808
BR19,Labridae,Bodianus diana,46.223123,-9.469808
BR19,Labridae,Bodianus bilunulatus,46.223123,-9.469808
BR19,Labridae,Bodianus axillaris,46.223123,-9.469808
BR19,Balistidae,Balistoides viridescens,46.223123,-9.469808
BR19,Balistidae,Balistapus undulatus,46.223123,-9.469808
BR19,Tetraodontidae,Arothron nigropunctatus,46.223123,-9.469808
BR19,Pomacanthidae,Apolemichthys trimaculatus,46.223123,-9.469808
BR19,Lutjanidae,Aphareus furca,46.223123,-9.469808
BR19,Serranidae,Aethaloperca rogaa,46.223123,-9.469808
BR19,Acanthuridae,Acanthurus tennentii,46.223123,-9.469808
BR19,Acanthuridae,Acanthurus sp,46.223123,-9.469808
BR19,Acanthuridae,Acanthurus nigrofuscus,46.223123,-9.469808
BR19,Acanthuridae,Acanthurus leucosternon,46.223123,-9.469808
BR19,Acanthuridae,Acanthurus leucocheilus,46.223123,-9.469808
BR19,Labridae, sp,46.223123,-9.469808
BR2,Zanclidae,Zanclus cornutus,46.263446,-9.366529
BR2,Serranidae,Variola louti,46.263446,-9.366529
BR2,Labridae,Thalassoma hebraicum,46.263446,-9.366529
BR2,Labridae,Thalassoma amblycephalum,46.263446,-9.366529
BR2,Balistidae,Sufflamen chrysopterum,46.263446,-9.366529
BR2,Siganidae,Siganus stellatus,46.263446,-9.366529
BR2,Scaridae,Scarus psittacus,46.263446,-9.366529
BR2,Serranidae,Pseudanthias squamipinnis,46.263446,-9.366529
BR2,Pomacanthidae,Pomacanthus imperator,46.263446,-9.366529
BR2,Haemulidae,Plectorhinchus albovittatus,46.263446,-9.366529
BR2,Ephippidae,Platax orbicularis,46.263446,-9.366529
BR2,Blenniidae,Plagiotremus tapeinosoma,46.263446,-9.366529
BR2,Blenniidae,Plagiotremus rhinorhynchos,46.263446,-9.366529
BR2,Mullidae,Parupeneus macronemus,46.263446,-9.366529
BR2,Mullidae,Parupeneus cyclostomus,46.263446,-9.366529
BR2,Pinguipedidae,Parapercis robinsoni,46.263446,-9.366529
BR2,Pinguipedidae,Parapercis punctulata,46.263446,-9.366529
BR2,Balistidae,Odonus niger,46.263446,-9.366529
BR2,Microdesmidae,Nemateleotris magnifica,46.263446,-9.366529
BR2,Carcharhinidae,Negaprion acutidens,46.263446,-9.366529
BR2,Acanthuridae,Naso unicornis,46.263446,-9.366529
BR2,Acanthuridae,Naso elegans,46.263446,-9.366529
BR2,Acanthuridae,Naso brachycentron,46.263446,-9.366529
BR2,Lethrinidae,Monotaxis grandoculis,46.263446,-9.366529
BR2,Balistidae,Melichthys indicus,46.263446,-9.366529
BR2,Labridae,Macropharyngodon bipartitus,46.263446,-9.366529
BR2,Lutjanidae,Lutjanus bohar,46.263446,-9.366529
BR2,Lethrinidae,Lethrinus rubrioperculatus,46.263446,-9.366529
BR2,Labridae,Labroides dimidiatus,46.263446,-9.366529
BR2,Labridae,Labroides bicolor,46.263446,-9.366529
BR2,Labridae,Hologymnosus doliatus,46.263446,-9.366529
BR2,Labridae,Hologymnosus annulatus,46.263446,-9.366529
BR2,Labridae,Halichoeres iridis,46.263446,-9.366529
BR2,Labridae,Halichoeres hortulanus,46.263446,-9.366529
BR2,Serranidae,Gracila albomarginata,46.263446,-9.366529
BR2,Serranidae,Epinephelus tukula,46.263446,-9.366529
BR2,Serranidae,Epinephelus polyphekadion,46.263446,-9.366529
BR2,Echeneidae,Echeneis naucrates,46.263446,-9.366529
BR2,Pomacentridae,Dascyllus carneus,46.263446,-9.366529
BR2,Acanthuridae,Ctenochaetus binotatus,46.263446,-9.366529
BR2,Labridae,Coris variegata,46.263446,-9.366529
BR2,Cirrhitidae,Cirrhitichthys oxycephalus,46.263446,-9.366529
BR2,Labridae,Cirrhilabrus exquisitus,46.263446,-9.366529
BR2,Pomacentridae,Chromis ternatensis,46.263446,-9.366529
BR2,Pomacentridae,Chromis fieldi,46.263446,-9.366529
BR2,Scaridae,Chlorurus sordidus,46.263446,-9.366529
BR2,Labridae,Cheilio inermis,46.263446,-9.366529
BR2,Labridae,Cheilinus undulatus,46.263446,-9.366529
BR2,Chaetodontidae,Chaetodon auriga,46.263446,-9.366529
BR2,Serranidae,Cephalopholis nigripinnis,46.263446,-9.366529
BR2,Pomacanthidae,Centropyge multispinis,46.263446,-9.366529
BR2,Pomacanthidae,Centropyge acanthops,46.263446,-9.366529
BR2,Carcharhinidae,Carcharhinus melanopterus,46.263446,-9.366529
BR2,Carcharhinidae,Carcharhinus amblyrhynchos,46.263446,-9.366529
BR2,Carangidae,Caranx melampygus,46.263446,-9.366529
BR2,Carangidae,Caranx ignobilis,46.263446,-9.366529
BR2,Caesionidae,Caesio lunaris,46.263446,-9.366529
BR2,Labridae,Bodianus bilunulatus,46.263446,-9.366529
BR2,Balistidae,Balistoides viridescens,46.263446,-9.366529
BR2,Balistidae,Balistapus undulatus,46.263446,-9.366529
BR2,Tetraodontidae,Arothron nigropunctatus,46.263446,-9.366529
BR2,Lutjanidae,Aphareus furca,46.263446,-9.366529
BR2,Serranidae,Aethaloperca rogaa,46.263446,-9.366529
BR2,Acanthuridae,Acanthurus tennentii,46.263446,-9.366529
BR2,Acanthuridae,Acanthurus nigricauda,46.263446,-9.366529
BR2,Carangidae, sp,46.263446,-9.366529
BR20,Ephippidae,Platax orbicularis,46.220304,-9.467144
BR20,Dasyatidae,Pateobatis jenkinsii,46.220304,-9.467144
BR20,Carangidae,Gnathanodon speciosus,46.220304,-9.467144
BR20,Carcharhinidae,Carcharhinus amblyrhynchos,46.220304,-9.467144
BR20,Carangidae,Carangoides oblongus,46.220304,-9.467144
BR21,Labridae,Thalassoma amblycephalum,46.293562,-9.49628
BR21,Balistidae,Sufflamen chrysopterum,46.293562,-9.49628
BR21,Scaridae,Scarus rubroviolaceus,46.293562,-9.49628
BR21,Labridae,Pseudocheilinus evanidus,46.293562,-9.49628
BR21,Serranidae,Pseudanthias sp,46.293562,-9.49628
BR21,Serranidae,Pseudanthias cooperi,46.293562,-9.49628
BR21,Pomacanthidae,Pomacanthus imperator,46.293562,-9.49628
BR21,Pomacentridae,Plectroglyphidodon lacrymatus,46.293562,-9.49628
BR21,Haemulidae,Plectorhinchus playfairi,46.293562,-9.49628
BR21,Mullidae,Parupeneus pleurostigma,46.293562,-9.49628
BR21,Mullidae,Parupeneus macronemus,46.293562,-9.49628
BR21,Mullidae,Parupeneus indicus,46.293562,-9.49628
BR21,Mullidae,Parupeneus cyclostomus,46.293562,-9.49628
BR21,Pinguipedidae,Parapercis punctulata,46.293562,-9.49628
BR21,Balistidae,Melichthys indicus,46.293562,-9.49628
BR21,Malacanthidae,Malacanthus brevirostris,46.293562,-9.49628
BR21,Labridae,Macropharyngodon bipartitus,46.293562,-9.49628
BR21,Lethrinidae,Lethrinus obsoletus,46.293562,-9.49628
BR21,Labridae,Labropsis xanthonota,46.293562,-9.49628
BR21,Labridae,Labroides dimidiatus,46.293562,-9.49628
BR21,Labridae,Hologymnosus doliatus,46.293562,-9.49628
BR21,Labridae,Halichoeres iridis,46.293562,-9.49628
BR21,Labridae,Halichoeres hortulanus,46.293562,-9.49628
BR21,Labridae,Halichoeres cosmetus,46.293562,-9.49628
BR21,Muraenidae,Gymnothorax javanicus,46.293562,-9.49628
BR21,Serranidae,Epinephelus tukula,46.293562,-9.49628
BR21,Serranidae,Epinephelus polyphekadion,46.293562,-9.49628
BR21,Serranidae,Epinephelus fasciatus,46.293562,-9.49628
BR21,Echeneidae,Echeneis naucrates,46.293562,-9.49628
BR21,Acanthuridae,Ctenochaetus striatus,46.293562,-9.49628
BR21,Labridae,Coris caudimacula,46.293562,-9.49628
BR21,Labridae,Cirrhilabrus exquisitus,46.293562,-9.49628
BR21,Scaridae,Chlorurus strongylocephalus,46.293562,-9.49628
BR21,Scaridae,Chlorurus sordidus,46.293562,-9.49628
BR21,Labridae,Cheilinus undulatus,46.293562,-9.49628
BR21,Chaetodontidae,Chaetodon kleinii,46.293562,-9.49628
BR21,Chaetodontidae,Chaetodon guttatissimus,46.293562,-9.49628
BR21,Chaetodontidae,Chaetodon auriga,46.293562,-9.49628
BR21,Serranidae,Cephalopholis sonnerati,46.293562,-9.49628
BR21,Pomacanthidae,Centropyge multispinis,46.293562,-9.49628
BR21,Pomacanthidae,Centropyge acanthops,46.293562,-9.49628
BR21,Carcharhinidae,Carcharhinus melanopterus,46.293562,-9.49628
BR21,Carcharhinidae,Carcharhinus albimarginatus,46.293562,-9.49628
BR21,Carangidae,Caranx melampygus,46.293562,-9.49628
BR21,Labridae,Bodianus diana,46.293562,-9.49628
BR21,Labridae,Bodianus bilunulatus,46.293562,-9.49628
BR21,Balistidae,Balistoides viridescens,46.293562,-9.49628
BR21,Balistidae,Balistapus undulatus,46.293562,-9.49628
BR21,Tetraodontidae,Arothron mappa,46.293562,-9.49628
BR21,Pomacanthidae,Apolemichthys trimaculatus,46.293562,-9.49628
BR21,Acanthuridae,Acanthurus tennentii,46.293562,-9.49628
BR22,Zanclidae,Zanclus cornutus,46.297867,-9.494643
BR22,Serranidae,Variola louti,46.297867,-9.494643
BR22,Labridae,Thalassoma hebraicum,46.297867,-9.494643
BR22,Labridae,Stethojulis albovittata,46.297867,-9.494643
BR22,Siganidae,Siganus stellatus,46.297867,-9.494643
BR22,Scaridae,Scarus psittacus,46.297867,-9.494643
BR22,Labridae,Pseudocheilinus evanidus,46.297867,-9.494643
BR22,Serranidae,Pseudanthias squamipinnis,46.297867,-9.494643
BR22,Serranidae,Plectropomus punctatus,46.297867,-9.494643
BR22,Mullidae,Parupeneus macronemus,46.297867,-9.494643
BR22,Mullidae,Parupeneus indicus,46.297867,-9.494643
BR22,Cirrhitidae,Paracirrhites forsteri,46.297867,-9.494643
BR22,Lethrinidae,Monotaxis grandoculis,46.297867,-9.494643
BR22,Labridae,Macropharyngodon bipartitus,46.297867,-9.494643
BR22,Lutjanidae,Lutjanus bohar,46.297867,-9.494643
BR22,Lethrinidae,Lethrinus erythracanthus,46.297867,-9.494643
BR22,Labridae,Labroides dimidiatus,46.297867,-9.494643
BR22,Labridae,Labroides bicolor,46.297867,-9.494643
BR22,Chaetodontidae,Hemitaurichthys zoster,46.297867,-9.494643
BR22,Labridae,Halichoeres iridis,46.297867,-9.494643
BR22,Labridae,Halichoeres hortulanus,46.297867,-9.494643
BR22,Labridae,Halichoeres cosmetus,46.297867,-9.494643
BR22,Serranidae,Gracila albomarginata,46.297867,-9.494643
BR22,Labridae,Gomphosus caeruleus,46.297867,-9.494643
BR22,Chaetodontidae,Forcipiger flavissimus,46.297867,-9.494643
BR22,Serranidae,Epinephelus fasciatus,46.297867,-9.494643
BR22,Acanthuridae,Ctenochaetus truncatus,46.297867,-9.494643
BR22,Acanthuridae,Ctenochaetus striatus,46.297867,-9.494643
BR22,Cirrhitidae,Cirrhitichthys oxycephalus,46.297867,-9.494643
BR22,Labridae,Cirrhilabrus exquisitus,46.297867,-9.494643
BR22,Pomacentridae,Chromis opercularis,46.297867,-9.494643
BR22,Pomacentridae,Chromis lepidolepis,46.297867,-9.494643
BR22,Pomacentridae,Chromis fieldi,46.297867,-9.494643
BR22,Scaridae,Chlorurus sordidus,46.297867,-9.494643
BR22,Chaetodontidae,Chaetodon kleinii,46.297867,-9.494643
BR22,Chaetodontidae,Chaetodon guttatissimus,46.297867,-9.494643
BR22,Chaetodontidae,Chaetodon bennetti,46.297867,-9.494643
BR22,Serranidae,Cephalopholis sonnerati,46.297867,-9.494643
BR22,Pomacanthidae,Centropyge multispinis,46.297867,-9.494643
BR22,Carcharhinidae,Carcharhinus melanopterus,46.297867,-9.494643
BR22,Carangidae,Caranx melampygus,46.297867,-9.494643
BR22,Labridae,Bodianus anthioides,46.297867,-9.494643
BR22,Tetraodontidae,Arothron nigropunctatus,46.297867,-9.494643
BR22,Lutjanidae,Aphareus furca,46.297867,-9.494643
BR22,Acanthuridae,Acanthurus thompsoni,46.297867,-9.494643
BR23,Acanthuridae,Zebrasoma desjardinii,46.28837,-9.495847
BR23,Serranidae,Variola louti,46.28837,-9.495847
BR23,Labridae,Thalassoma hebraicum,46.28837,-9.495847
BR23,Labridae,Thalassoma amblycephalum,46.28837,-9.495847
BR23,Balistidae,Sufflamen chrysopterum,46.28837,-9.495847
BR23,Labridae,Stethojulis albovittata,46.28837,-9.495847
BR23,Siganidae,Siganus stellatus,46.28837,-9.495847
BR23,Scaridae,Scarus tricolor,46.28837,-9.495847
BR23,Scaridae,Scarus rubroviolaceus,46.28837,-9.495847
BR23,Labridae,Pseudocheilinus hexataenia,46.28837,-9.495847
BR23,Labridae,Pseudocheilinus evanidus,46.28837,-9.495847
BR23,Serranidae,Pseudanthias cooperi,46.28837,-9.495847
BR23,Pomacanthidae,Pomacanthus imperator,46.28837,-9.495847
BR23,Blenniidae,Plagiotremus rhinorhynchos,46.28837,-9.495847
BR23,Mullidae,Parupeneus macronemus,46.28837,-9.495847
BR23,Cirrhitidae,Paracirrhites forsteri,46.28837,-9.495847
BR23,Balistidae,Odonus niger,46.28837,-9.495847
BR23,Microdesmidae,Nemateleotris magnifica,46.28837,-9.495847
BR23,Ginglymostomatidae,Nebrius ferrugineus,46.28837,-9.495847
BR23,Acanthuridae,Naso unicornis,46.28837,-9.495847
BR23,Balistidae,Melichthys niger,46.28837,-9.495847
BR23,Balistidae,Melichthys indicus,46.28837,-9.495847
BR23,Labridae,Macropharyngodon bipartitus,46.28837,-9.495847
BR23,Lutjanidae,Lutjanus bohar,46.28837,-9.495847
BR23,Lethrinidae,Lethrinus olivaceus,46.28837,-9.495847
BR23,Labridae,Labroides dimidiatus,46.28837,-9.495847
BR23,Labridae,Labroides bicolor,46.28837,-9.495847
BR23,Labridae,Hologymnosus doliatus,46.28837,-9.495847
BR23,Labridae,Halichoeres hortulanus,46.28837,-9.495847
BR23,Labridae,Halichoeres cosmetus,46.28837,-9.495847
BR23,Labridae,Gomphosus caeruleus,46.28837,-9.495847
BR23,Serranidae,Epinephelus fasciatus,46.28837,-9.495847
BR23,Labridae,Epibulus insidiator,46.28837,-9.495847
BR23,Echeneidae,Echeneis naucrates,46.28837,-9.495847
BR23,Acanthuridae,Ctenochaetus striatus,46.28837,-9.495847
BR23,Labridae,Coris caudimacula,46.28837,-9.495847
BR23,Cirrhitidae,Cirrhitichthys oxycephalus,46.28837,-9.495847
BR23,Labridae,Cirrhilabrus exquisitus,46.28837,-9.495847
BR23,Pomacentridae,Chromis nigrura,46.28837,-9.495847
BR23,Pomacentridae,Chromis fieldi,46.28837,-9.495847
BR23,Scaridae,Chlorurus sordidus,46.28837,-9.495847
BR23,Cheloniidae,Chelonia mydas,46.28837,-9.495847
BR23,Labridae,Cheilinus trilobatus,46.28837,-9.495847
BR23,Chaetodontidae,Chaetodon meyeri,46.28837,-9.495847
BR23,Chaetodontidae,Chaetodon lineolatus,46.28837,-9.495847
BR23,Chaetodontidae,Chaetodon guttatissimus,46.28837,-9.495847
BR23,Serranidae,Cephalopholis sonnerati,46.28837,-9.495847
BR23,Pomacanthidae,Centropyge multispinis,46.28837,-9.495847
BR23,Carcharhinidae,Carcharhinus amblyrhynchos,46.28837,-9.495847
BR23,Carangidae,Caranx papuensis,46.28837,-9.495847
BR23,Carangidae,Caranx melampygus,46.28837,-9.495847
BR23,Carangidae,Caranx ignobilis,46.28837,-9.495847
BR23,Labridae,Bodianus bilunulatus,46.28837,-9.495847
BR23,Balistidae,Balistoides viridescens,46.28837,-9.495847
BR23,Balistidae,Balistapus undulatus,46.28837,-9.495847
BR23,Lutjanidae,Aphareus furca,46.28837,-9.495847
BR23,Serranidae,Aethaloperca rogaa,46.28837,-9.495847
BR23,Acanthuridae,Acanthurus nigrofuscus,46.28837,-9.495847
BR23,Acanthuridae,Acanthurus nigricauda,46.28837,-9.495847
BR23,Labridae, sp,46.28837,-9.495847
BR24,Acanthuridae,Zebrasoma desjardinii,46.29869,-9.491039
BR24,Zanclidae,Zanclus cornutus,46.29869,-9.491039
BR24,Serranidae,Variola louti,46.29869,-9.491039
BR24,Labridae,Thalassoma purpureum,46.29869,-9.491039
BR24,Labridae,Thalassoma hebraicum,46.29869,-9.491039
BR24,Labridae,Thalassoma amblycephalum,46.29869,-9.491039
BR24,Balistidae,Sufflamen chrysopterum,46.29869,-9.491039
BR24,Labridae,Stethojulis strigiventer,46.29869,-9.491039
BR24,Carangidae,Scomberoides lysan,46.29869,-9.491039
BR24,Scaridae,Scarus tricolor,46.29869,-9.491039
BR24,Scaridae,Scarus rubroviolaceus,46.29869,-9.491039
BR24,Labridae,Pseudocheilinus hexataenia,46.29869,-9.491039
BR24,Pomacentridae,Plectroglyphidodon lacrymatus,46.29869,-9.491039
BR24,Mullidae,Parupeneus macronemus,46.29869,-9.491039
BR24,Mullidae,Parupeneus indicus,46.29869,-9.491039
BR24,Gobiidae,Paragobiodon echinocephalus,46.29869,-9.491039
BR24,Cirrhitidae,Paracirrhites forsteri,46.29869,-9.491039
BR24,Cirrhitidae,Paracirrhites arcatus,46.29869,-9.491039
BR24,Ostraciidae,Ostracion meleagris,46.29869,-9.491039
BR24,Ginglymostomatidae,Nebrius ferrugineus,46.29869,-9.491039
BR24,Acanthuridae,Naso elegans,46.29869,-9.491039
BR24,Acanthuridae,Naso brevirostris,46.29869,-9.491039
BR24,Balistidae,Melichthys niger,46.29869,-9.491039
BR24,Lutjanidae,Lutjanus bohar,46.29869,-9.491039
BR24,Labridae,Labroides dimidiatus,46.29869,-9.491039
BR24,Labridae,Labroides bicolor,46.29869,-9.491039
BR24,Labridae,Gomphosus caeruleus,46.29869,-9.491039
BR24,Chaetodontidae,Forcipiger flavissimus,46.29869,-9.491039
BR24,Labridae,Epibulus insidiator,46.29869,-9.491039
BR24,Labridae,Coris caudimacula,46.29869,-9.491039
BR24,Pomacentridae,Chromis ternatensis,46.29869,-9.491039
BR24,Pomacentridae,Chromis nigrura,46.29869,-9.491039
BR24,Scaridae,Chlorurus sordidus,46.29869,-9.491039
BR24,Chaetodontidae,Chaetodon meyeri,46.29869,-9.491039
BR24,Chaetodontidae,Chaetodon kleinii,46.29869,-9.491039
BR24,Chaetodontidae,Chaetodon guttatissimus,46.29869,-9.491039
BR24,Serranidae,Cephalopholis miniata,46.29869,-9.491039
BR24,Carcharhinidae,Carcharhinus melanopterus,46.29869,-9.491039
BR24,Carangidae,Caranx melampygus,46.29869,-9.491039
BR24,Monacanthidae,Cantherhines pardalis,46.29869,-9.491039
BR24,Labridae,Bodianus bilunulatus,46.29869,-9.491039
BR24,Balistidae,Balistapus undulatus,46.29869,-9.491039
BR24,Labridae,Anampses lineatus,46.29869,-9.491039
BR24,Labridae,Anampses geographicus,46.29869,-9.491039
BR24,Acanthuridae,Acanthurus tennentii,46.29869,-9.491039
BR24,Acanthuridae,Acanthurus nigrofuscus,46.29869,-9.491039
BR24,Acanthuridae,Acanthurus leucosternon,46.29869,-9.491039
BR24,Scaridae, sp,46.29869,-9.491039
BR25,Zanclidae,Zanclus cornutus,46.303365,-9.491031
BR25,Serranidae,Variola louti,46.303365,-9.491031
BR25,Labridae,Thalassoma hebraicum,46.303365,-9.491031
BR25,Balistidae,Sufflamen bursa,46.303365,-9.491031
BR25,Labridae,Stethojulis albovittata,46.303365,-9.491031
BR25,Scaridae,Scarus rubroviolaceus,46.303365,-9.491031
BR25,Labridae,Pseudocheilinus hexataenia,46.303365,-9.491031
BR25,Labridae,Pseudocheilinus evanidus,46.303365,-9.491031
BR25,Pomacentridae,Pomacentrus caeruleus,46.303365,-9.491031
BR25,Serranidae,Plectropomus laevis,46.303365,-9.491031
BR25,Mullidae,Parupeneus macronemus,46.303365,-9.491031
BR25,Cirrhitidae,Paracirrhites forsteri,46.303365,-9.491031
BR25,Cirrhitidae,Paracirrhites arcatus,46.303365,-9.491031
BR25,Labridae,Oxycheilinus digramma,46.303365,-9.491031
BR25,Acanthuridae,Naso unicornis,46.303365,-9.491031
BR25,Acanthuridae,Naso elegans,46.303365,-9.491031
BR25,Balistidae,Melichthys niger,46.303365,-9.491031
BR25,Lutjanidae,Lutjanus rivulatus,46.303365,-9.491031
BR25,Lutjanidae,Lutjanus bohar,46.303365,-9.491031
BR25,Labridae,Labroides dimidiatus,46.303365,-9.491031
BR25,Labridae,Halichoeres hortulanus,46.303365,-9.491031
BR25,Labridae,Halichoeres cosmetus,46.303365,-9.491031
